image,portraits,protests
FL4424285,3.224759268505295e-07,0.9999996423721313
FL4424286,0.00019723409786820412,0.9998027682304382
FL4424287,0.00011446209100540727,0.9998855590820312
FL4424288,0.006610950455069542,0.9933890104293823
FL4424289,0.000279902305919677,0.99972003698349
FL4424290,6.489553925348446e-05,0.9999351501464844
FL4424291,0.06755080819129944,0.932449221611023
FL4424292,8.266698436898423e-09,1.0
FL4424293,0.0006397624965757132,0.9993602633476257
FL4424294,8.080967006662831e-08,0.9999998807907104
FL4424295,4.184923909633653e-06,0.9999958276748657
FL4424296,8.644477134112094e-09,1.0
FL4424297,4.961845689877009e-08,1.0
FL4424298,0.0016628860030323267,0.9983370304107666
FL4424299,0.0005452587502077222,0.9994547963142395
FL4424300,1.2932187928527128e-05,0.9999871253967285
FL4424301,6.079078218590439e-08,0.9999998807907104
FL4424302,1.1890612050535765e-08,1.0
FL4424303,6.221402873052284e-05,0.9999377727508545
FL4424402,9.15717682801187e-05,0.999908447265625
FL4424403,1.288504563490278e-06,0.9999986886978149
FL4424404,9.4684971668757e-12,1.0
FL4424405,1.4741334553036722e-06,0.9999985694885254
FL4424406,1.3885944616376378e-09,1.0
FL4424407,1.8265436665387824e-06,0.9999982118606567
FL4424408,1.9572985454630043e-09,1.0
FL4424409,7.757376963013485e-09,1.0
FL4424410,1.585529787462292e-07,0.9999998807907104
FL4424411,1.8299656494996652e-12,1.0
FL4424412,3.108095114612297e-08,1.0
FL4424413,1.4353016553059206e-09,1.0
FL4424414,1.6447303241573508e-10,1.0
FL4424415,4.199861847187236e-10,1.0
FL4424416,2.349999164152905e-07,0.9999997615814209
FL4424417,7.095175647009455e-08,0.9999998807907104
FL4424418,1.726810161528647e-08,1.0
FL4424419,1.0829865892958424e-09,1.0
FL4424420,6.355164077831432e-05,0.9999364614486694
FL4424421,1.9430459019531554e-08,1.0
FL4424422,2.928886146946752e-07,0.9999997615814209
FL4424423,0.5952227115631104,0.40477731823921204
FL4424424,0.1794358342885971,0.8205642104148865
FL4424425,1.0325438282166033e-09,1.0
FL4424426,3.585674858186394e-05,0.9999641180038452
FL4424427,0.36618417501449585,0.6338158249855042
FL4424428,0.6245973706245422,0.37540265917778015
FL4424429,0.049334973096847534,0.9506649971008301
FL4424430,0.05668645724654198,0.9433135390281677
FL4424431,0.5668594837188721,0.43314045667648315
FL4424432,1.7656802242527192e-07,0.9999998807907104
FL4424433,0.008365966379642487,0.9916340112686157
FL4424434,0.004989567678421736,0.995010495185852
FL4424435,0.006971921771764755,0.9930281043052673
FL4424436,5.8346882724436e-05,0.9999417066574097
FL4424437,0.36304059624671936,0.636959433555603
FL4424438,2.5267189229793985e-08,1.0
FL4424439,7.769396688672714e-06,0.9999922513961792
FL4424440,0.005165904760360718,0.9948340654373169
FL4424441,6.904004976604483e-07,0.9999992847442627
FL4424442,1.9261683519289363e-06,0.9999980926513672
FL4424443,0.0002988130145240575,0.999701201915741
FL4424444,0.00021671447029802948,0.9997833371162415
FL4424445,1.726947584934635e-09,1.0
FL4424446,0.001405150629580021,0.9985948204994202
FL4424447,1.2599797400980606e-06,0.9999986886978149
FL4424448,0.00014741784252692014,0.9998525381088257
FL4424494,7.851067351793972e-08,0.9999998807907104
FL4424495,1.0271127282024395e-09,1.0
FL4424496,2.810244659201544e-08,1.0
FL4424497,0.0008825604454614222,0.9991174340248108
FL4424498,0.010083506815135479,0.9899165034294128
FL4424499,0.010644122026860714,0.9893558621406555
FL4424500,7.586906463075138e-07,0.9999992847442627
FL4424501,2.3493878416047664e-06,0.999997615814209
FL4424502,4.975086631020531e-05,0.9999502897262573
FL4424503,0.00025983815430663526,0.9997401833534241
FL4424504,0.0025886318180710077,0.9974114298820496
FL4424505,3.976997930976722e-08,1.0
FL4424506,8.195473813477072e-12,1.0
FL4424507,1.0433898536832409e-11,1.0
FL4424508,1.0441249947978903e-10,1.0
FL4424509,9.950741619579873e-12,1.0
FL4424510,4.4607676927266304e-12,1.0
FL4424511,1.812991944072362e-11,1.0
FL4424512,7.547198001105204e-13,1.0
FL4424513,1.2793838211067055e-10,1.0
FL4424514,4.5988424873799616e-11,1.0
FL4424515,2.3540525431742232e-11,1.0
FL4424516,0.00018197594908997416,0.9998180270195007
FL4424517,3.6930630775700024e-10,1.0
FL4424570,5.821712534270773e-07,0.9999994039535522
FL4424571,1.1532252486290417e-08,1.0
FL4424574,6.749151361873373e-05,0.9999325275421143
FL4424575,7.259011908899993e-06,0.9999927282333374
FL4424576,0.0012173604918643832,0.9987826943397522
FL4424577,3.147108529333309e-08,1.0
FL4424578,0.000320860039209947,0.9996792078018188
FL4424579,1.8483456187823322e-06,0.9999980926513672
FL4424580,2.1929201076548166e-12,1.0
FL4424581,0.00045150748337619007,0.9995484948158264
FL4424582,0.0002999418938998133,0.9997000694274902
FL4424583,6.798018716835941e-07,0.9999992847442627
FL4424584,3.425897375564091e-06,0.999996542930603
FL4424585,7.1126002865185e-08,0.9999998807907104
FL4424586,2.773521430299297e-07,0.9999997615814209
FL4424587,1.9727485778275877e-06,0.9999979734420776
FL4424588,5.069648068456445e-06,0.9999948740005493
FL4424589,0.9999988079071045,1.2470311503420817e-06
FL4424590,0.9999178647994995,8.21595749584958e-05
FL4424591,1.051761387316219e-06,0.999998927116394
FL4424592,0.9997240900993347,0.0002758976479526609
FL4424593,0.9999825954437256,1.7454820408602245e-05
FL4424594,1.0,2.249708579149523e-11
FL4424595,1.0,8.910537238615568e-12
FL4424596,1.0,2.1505021721712758e-11
FL4424597,0.9999997615814209,2.659367908108834e-07
FL4424598,0.9999620914459229,3.7896261346759275e-05
FL4424599,0.9999973773956299,2.5640215426392388e-06
FL4424600,1.0,2.491347794730814e-09
FL4424601,7.923835454448636e-08,0.9999998807907104
FL4424602,0.999997615814209,2.359303152843495e-06
FL4424603,0.9994838237762451,0.0005161052104085684
FL4424604,0.9979952573776245,0.0020047600846737623
FL4424605,1.641340168134775e-05,0.999983549118042
FL4424606,0.99998939037323,1.059425721905427e-05
FL4424607,0.9999995231628418,4.720901642940589e-07
FL4424608,0.9999947547912598,5.263270395516884e-06
FL4424609,6.6961888478545e-08,0.9999998807907104
FL4424610,3.4910727642056827e-09,1.0
FL4424611,0.9990723133087158,0.0009276942582800984
FL4424612,0.9996463060379028,0.0003536701260600239
FL4424613,1.653995829187238e-09,1.0
FL4424614,0.9992177486419678,0.0007822105544619262
FL4424618,1.0837877817415631e-10,1.0
FL4424620,4.3303913344061584e-08,1.0
FL4424624,1.2407675740178092e-06,0.9999988079071045
FL4424628,1.928241886162141e-07,0.9999997615814209
FL4424630,1.9123078676130945e-09,1.0
FL4424639,2.0459729910271562e-08,1.0
FL4424640,5.548133619193152e-10,1.0
FL4424642,9.939479100884441e-11,1.0
FL4424644,2.4143544123944594e-06,0.999997615814209
FL4424646,1.8062502604720976e-08,1.0
FL4424647,2.842020876414608e-06,0.9999971389770508
FL4424649,3.774240035087084e-12,1.0
FL4424651,5.936979505349882e-05,0.9999406337738037
FL4424652,2.7366720001253952e-11,1.0
FL4424653,0.0003772376221604645,0.9996227025985718
FL4424657,2.4099053916870616e-06,0.999997615814209
FL4424658,2.739644878602121e-05,0.9999725818634033
FL4424662,0.04573215916752815,0.9542678594589233
FL4424761,0.9990479350090027,0.0009519984596408904
FL4424762,0.9966212511062622,0.0033787826541811228
FL4424763,0.9946097135543823,0.0053902422077953815
FL4424764,0.9999997615814209,2.0864659688868414e-07
FL4424765,0.9999963045120239,3.733462108357344e-06
FL4424766,0.9999998807907104,1.2072891308889666e-07
FL4424767,0.9945043921470642,0.005495535675436258
FL4424768,0.0001855237496783957,0.9998144507408142
FL4424769,4.791277660842752e-06,0.999995231628418
FL4424770,9.892811476674979e-07,0.9999990463256836
FL4424771,0.9910821914672852,0.008917846716940403
FL4424772,0.9999997615814209,2.880847489450389e-07
FL4424773,2.7669614155456657e-06,0.9999972581863403
FL4424774,0.38447028398513794,0.6155297160148621
FL4424775,0.0005166042828932405,0.9994833469390869
FL4424776,0.03939690440893173,0.9606031179428101
FL4424777,8.461489073852135e-07,0.9999991655349731
FL4424778,3.04296008835081e-06,0.9999969005584717
FL4424779,1.3636665130434267e-07,0.9999998807907104
FL4424780,0.5935043692588806,0.4064956307411194
FL4424781,2.9240512958494946e-05,0.9999707937240601
FL4424782,4.353093996378732e-10,1.0
FL4424783,1.5405259012890582e-10,1.0
FL4424784,1.4984124391048681e-05,0.9999849796295166
FL4424785,2.145736652892083e-05,0.9999785423278809
FL4424788,1.0131917874134366e-11,1.0
FL4424789,1.370970267089433e-06,0.9999985694885254
FL4424790,1.7856373233371414e-05,0.9999821186065674
FL4424791,1.3745757314609364e-06,0.9999985694885254
FL4424792,2.7444526143859116e-13,1.0
FL4424793,9.13801834201422e-09,1.0
FL4424794,0.0008648170623928308,0.9991351962089539
FL4424795,0.99692302942276,0.0030769696459174156
FL4424796,3.7628990201543644e-11,1.0
FL4424797,1.6013581216611783e-07,0.9999998807907104
FL4424798,1.878129751275992e-06,0.9999980926513672
FL4424799,0.006357185076922178,0.9936428070068359
FL4424800,2.947320467683312e-07,0.9999997615814209
FL4424801,5.817616397507663e-07,0.9999994039535522
FL4424802,2.0416192114680598e-07,0.9999997615814209
FL4424807,0.000526560703292489,0.999473512172699
FL4424809,0.5554744005203247,0.4445255696773529
FL4424810,0.0003746678994502872,0.9996253252029419
FL4424813,4.25038997491356e-05,0.9999574422836304
FL4424816,7.84160931743827e-08,0.9999998807907104
FL4424817,2.1128918888280168e-05,0.9999788999557495
FL4424819,1.346636054222472e-06,0.9999986886978149
FL4424820,0.9996234178543091,0.0003765077271964401
FL4424821,0.9680501818656921,0.03194974362850189
FL4424824,0.9214204549789429,0.07857959717512131
FL4424826,0.13439138233661652,0.8656086325645447
FL4424830,0.9721148014068604,0.027885254472494125
FL4424832,0.9855711460113525,0.0144288195297122
FL4424834,0.00016042828792706132,0.9998395442962646
FL4424836,0.07083097100257874,0.9291690587997437
FL4424837,0.0338326133787632,0.9661673307418823
FL4424840,8.729062756174244e-06,0.9999912977218628
FL4424842,0.8356791138648987,0.16432088613510132
FL4424845,0.9656060338020325,0.034393906593322754
FL4424849,0.00018448897753842175,0.9998155236244202
FL4424850,0.997232973575592,0.0027669956907629967
FL4424852,3.398525350029047e-10,1.0
FL4424855,1.8543307167551148e-10,1.0
FL4424857,5.454187324005488e-09,1.0
FL4424860,4.2566004054833684e-08,1.0
FL4424863,5.024807947506815e-08,1.0
FL4424865,1.926292014786668e-09,1.0
FL4424868,1.0035789443918475e-07,0.9999998807907104
FL4424871,1.0108857395607629e-06,0.9999990463256836
FL4424873,1.8418161573663383e-07,0.9999997615814209
FL4424876,8.697225578613299e-11,1.0
FL4424878,7.32550961402012e-06,0.9999927282333374
FL4424881,6.533737106906301e-09,1.0
FL4424963,4.807598941169999e-08,1.0
FL4424969,7.101664395436913e-11,1.0
FL4424972,1.1613597905579809e-07,0.9999998807907104
FL4424976,0.9023467302322388,0.09765323996543884
FL4424978,0.1961870789527893,0.8038129210472107
FL4424979,0.07116060703992844,0.9288394451141357
FL4424981,0.015881286934018135,0.9841187000274658
FL4424986,0.5428197383880615,0.45718032121658325
FL4424990,0.044209789484739304,0.9557901620864868
FL4424992,0.6119442582130432,0.3880557119846344
FL4424994,0.7064797878265381,0.2935202419757843
FL4424996,0.0001549464650452137,0.999845027923584
FL4424998,0.6899357438087463,0.3100642263889313
FL4425001,0.4690330922603607,0.5309668779373169
FL4425002,0.0003685560659505427,0.999631404876709
FL4425003,0.004767559468746185,0.9952324032783508
FL4425004,0.00326998601667583,0.9967299699783325
FL4425005,0.00032520166132599115,0.9996747970581055
FL4425006,0.05489230528473854,0.9451077580451965
FL4425007,0.35541221499443054,0.6445878148078918
FL4425008,0.9999963045120239,3.6844523947365815e-06
FL4425009,0.9999990463256836,9.962503781935084e-07
FL4425010,0.0009320018580183387,0.9990680813789368
FL4425011,0.001055118627846241,0.9989449381828308
FL4425012,0.6643689274787903,0.33563104271888733
FL4425013,0.00022511929273605347,0.9997748732566833
FL4425014,2.906151621573372e-07,0.9999997615814209
FL4425015,9.316614146825941e-09,1.0
FL4425016,0.31368371844291687,0.6863163113594055
FL4425017,0.4313318729400635,0.5686681270599365
FL4425018,2.778191676711117e-09,1.0
FL4425019,1.7005021391014452e-08,1.0
FL4425020,0.9943957328796387,0.005604299250990152
FL4425021,8.690974209457636e-05,0.9999130964279175
FL4425022,0.0004064279783051461,0.9995935559272766
FL4425023,0.001595795969478786,0.9984042048454285
FL4425024,0.01656447723507881,0.9834355711936951
FL4425025,0.014214212074875832,0.9857857823371887
FL4425026,0.0010024126386269927,0.9989976286888123
FL4425027,0.04640970006585121,0.9535902738571167
FL4425028,9.834152479015756e-07,0.9999990463256836
FL4425029,0.030568962916731834,0.9694310426712036
FL4425118,0.02114427275955677,0.9788557887077332
FL4425119,0.9991186261177063,0.0008813343592919409
FL4425120,0.9997357726097107,0.0002641675528138876
FL4425121,0.00043324969010427594,0.9995667338371277
FL4425122,1.4821375771134626e-06,0.9999985694885254
FL4425123,2.955566515083774e-06,0.9999970197677612
FL4425124,1.2284269246265467e-07,0.9999998807907104
FL4425125,0.9850381016731262,0.014961900189518929
FL4425126,0.9999067783355713,9.317897638538852e-05
FL4425127,3.020786607521586e-07,0.9999996423721313
FL4425128,1.0781626968991986e-07,0.9999998807907104
FL4425129,2.1266655494400766e-06,0.9999978542327881
FL4425130,1.107337993744295e-06,0.999998927116394
FL4425131,4.424279268278042e-06,0.9999955892562866
FL4425132,0.9980231523513794,0.0019769216887652874
FL4425133,0.9500438570976257,0.04995613545179367
FL4425134,0.0935443863272667,0.9064556360244751
FL4425135,0.05185684561729431,0.9481431245803833
FL4425136,4.188708771835081e-05,0.9999581575393677
FL4425137,4.959622046385448e-08,1.0
FL4425138,1.4361422984165984e-07,0.9999998807907104
FL4425139,0.000887511414475739,0.9991124272346497
FL4425140,0.051172781735658646,0.9488272070884705
FL4425141,0.9999021291732788,9.781114204088226e-05
FL4425142,0.9999994039535522,5.891859586881765e-07
FL4425143,5.179259687793092e-09,1.0
FL4425144,9.243335874487002e-09,1.0
FL4425145,4.3276440919726156e-06,0.9999957084655762
FL4425146,6.117637667557574e-07,0.9999994039535522
FL4425209,3.116503421551897e-06,0.9999969005584717
FL4425210,2.6328588198509806e-09,1.0
FL4425211,3.117856550716169e-08,1.0
FL4425212,2.4627642147834194e-09,1.0
FL4425213,3.002968895771119e-08,1.0
FL4425214,3.7772127647883735e-09,1.0
FL4425215,9.908560194560323e-09,1.0
FL4425216,1.0506606251681205e-08,1.0
FL4425217,6.294417289609555e-07,0.9999994039535522
FL4425218,1.1357639777997974e-05,0.9999886751174927
FL4425219,0.0022892002016305923,0.9977108240127563
FL4425220,0.3713768720626831,0.6286230683326721
FL4425221,4.407697318242754e-08,1.0
FL4425222,5.868939751962898e-07,0.9999994039535522
FL4425223,3.880016811308451e-05,0.999961256980896
FL4425224,2.0548798773667443e-10,1.0
FL4425225,1.2795111615560018e-05,0.9999872446060181
FL4425226,2.225322788262929e-07,0.9999997615814209
FL4425227,1.248020566890773e-07,0.9999998807907104
FL4425228,3.636268885998106e-08,1.0
FL4425229,1.293021432502428e-05,0.9999871253967285
FL4425230,0.00022596807684749365,0.9997740387916565
FL4425231,1.554019357641323e-09,1.0
FL4425234,1.2202251653548046e-08,1.0
FL4425235,4.163854043781612e-07,0.9999996423721313
FL4425236,3.2821449551245774e-12,1.0
FL4425237,7.371559612723289e-11,1.0
FL4425238,9.989742466132157e-06,0.9999899864196777
FL4425239,5.464265996124595e-06,0.9999945163726807
FL4425240,1.8568332507129526e-06,0.9999980926513672
FL4425241,3.111440037173452e-06,0.9999969005584717
FL4425242,1.2540251823067727e-11,1.0
FL4425243,1.8410855773254298e-07,0.9999997615814209
FL4425244,9.478417183073073e-12,1.0
FL4425245,1.1276764411149998e-07,0.9999998807907104
FL4425246,1.4527504532679814e-08,1.0
FL4425247,8.298635657411069e-05,0.9999170303344727
FL4425248,6.666690116619023e-11,1.0
FL4425249,2.0392685939896182e-07,0.9999997615814209
FL4425250,1.9563952680101693e-09,1.0
FL4425251,2.656273423440325e-09,1.0
FL4425252,0.0005126271862536669,0.9994874000549316
FL4425253,0.08850330114364624,0.9114966988563538
FL4425254,3.164145920102335e-13,1.0
FL4425255,4.7553925242027617e-07,0.9999995231628418
FL4425256,7.835863576922952e-13,1.0
FL4425257,0.9999995231628418,4.91564605908934e-07
FL4425258,5.577252792932086e-08,1.0
FL4425259,2.9503384180173953e-09,1.0
FL4425260,7.829189553609783e-12,1.0
FL4425261,0.0007843347266316414,0.9992156028747559
FL4425262,6.978276587688015e-07,0.9999992847442627
FL4425263,1.0051632415297718e-07,0.9999998807907104
FL4425264,7.08295921914015e-10,1.0
FL4425267,1.0664129490578489e-07,0.9999998807907104
FL4425268,1.2979266550416924e-09,1.0
FL4425270,2.1872269329037408e-08,1.0
FL4425272,3.775363950353494e-07,0.9999996423721313
FL4425274,2.9434303883135726e-09,1.0
FL4425276,8.042441157485314e-10,1.0
FL4425277,8.704576612217352e-05,0.9999129772186279
FL4425278,9.054444477171741e-13,1.0
FL4425279,6.932885298738256e-05,0.9999306201934814
FL4425281,0.0031700085382908583,0.9968299269676208
FL4425283,4.14000936643788e-07,0.9999996423721313
FL4425284,1.511477921989357e-11,1.0
FL4425285,4.073181028574346e-12,1.0
FL4425287,1.860419630850263e-11,1.0
FL4425289,5.342797870788729e-10,1.0
FL4425291,2.341445830625344e-12,1.0
FL4425292,0.0017495120409876108,0.998250424861908
FL4425293,2.442039294692222e-05,0.9999755620956421
FL4425296,2.2749177541747656e-10,1.0
FL4425298,3.1517107056366596e-15,1.0
FL4425302,1.0055448661228095e-11,1.0
FL4425304,7.143707500545382e-12,1.0
FL4425307,2.3093469359025676e-09,1.0
FL4425310,7.245656158394453e-11,1.0
FL4425311,1.2060296337990106e-12,1.0
FL4425312,0.9999924898147583,7.549464498879388e-06
FL4425314,2.4734337841780807e-11,1.0
FL4425317,4.677096487881727e-10,1.0
FL4425319,1.9783279014973232e-07,0.9999997615814209
FL4425321,6.431698229558691e-11,1.0
FL4425459,4.1093288018601015e-05,0.999958872795105
FL4425462,0.0035592231433838606,0.9964407086372375
FL4425465,4.315197293180972e-05,0.9999568462371826
FL4425467,2.224958734586835e-06,0.9999977350234985
FL4425468,8.788192644715309e-06,0.9999911785125732
FL4425470,0.0002715408627409488,0.9997285008430481
FL4425471,0.615930438041687,0.3840695321559906
FL4425473,0.00018220739730168134,0.9998177886009216
FL4425475,0.9519669413566589,0.04803304374217987
FL4425477,0.0007104773540049791,0.9992895126342773
FL4425478,0.002829907229170203,0.9971701502799988
FL4425479,1.897923596061446e-07,0.9999997615814209
FL4425481,8.291609992738813e-05,0.9999170303344727
FL4425482,3.3202627491846215e-06,0.9999966621398926
FL4425483,1.8506100818438398e-10,1.0
FL4425484,1.5131178532357126e-09,1.0
FL4425485,8.469481690553948e-05,0.9999152421951294
FL4425486,0.02234174683690071,0.9776582717895508
FL4425487,0.0026555124204605818,0.9973445534706116
FL4425488,0.0008028899901546538,0.9991970658302307
FL4425489,1.1938420252377568e-09,1.0
FL4425492,4.326400073750847e-07,0.9999995231628418
FL4425493,8.826687292184943e-08,0.9999998807907104
FL4425494,4.4774510570277926e-06,0.9999954700469971
FL4425495,0.9870784282684326,0.012921568006277084
FL4425496,0.00018336623907089233,0.9998167157173157
FL4425497,0.9960950016975403,0.003905045799911022
FL4425498,1.9797198547166772e-05,0.9999802112579346
FL4425499,1.3197591630653704e-10,1.0
FL4425500,6.903424054627294e-09,1.0
FL4425501,1.0128715227653018e-10,1.0
FL4425502,2.1671579461535195e-11,1.0
FL4425503,5.940386245129048e-07,0.9999994039535522
FL4425504,0.0005311067798174918,0.9994688630104065
FL4425505,0.02851521037518978,0.9714847803115845
FL4425506,0.014066403731703758,0.9859336018562317
FL4425507,3.726670527726128e-08,1.0
FL4425508,0.6294664144515991,0.3705335557460785
FL4425509,0.686227560043335,0.3137724697589874
FL4425510,0.8388793468475342,0.16112062335014343
FL4425511,0.7722444534301758,0.2277555763721466
FL4425512,7.85580778028816e-06,0.9999921321868896
FL4425513,0.9999985694885254,1.3835755225954927e-06
FL4425514,0.9984532594680786,0.0015467774355784059
FL4425515,1.1724742989827064e-06,0.9999988079071045
FL4425516,0.6317952275276184,0.3682047426700592
FL4425517,5.951800631009974e-06,0.9999940395355225
FL4425518,0.2536478340625763,0.7463520765304565
FL4425519,7.8560851761722e-06,0.9999921321868896
FL4425520,0.9947657585144043,0.005234218668192625
FL4425521,4.993165021005552e-06,0.9999949932098389
FL4425522,9.440002557425942e-09,1.0
FL4425523,0.002142180921509862,0.9978578686714172
FL4425524,1.648066927373293e-08,1.0
FL4425525,0.0114292548969388,0.9885707497596741
FL4425526,1.3289729317023102e-08,1.0
FL4425527,2.2476520644687525e-09,1.0
FL4425528,0.037228941917419434,0.9627710580825806
FL4425529,4.8292422434315085e-06,0.9999951124191284
FL4425530,2.089148802042473e-05,0.9999791383743286
FL4425531,0.00016234026406891644,0.9998376369476318
FL4425535,4.526015345618362e-06,0.9999954700469971
FL4425537,6.3467296058661304e-06,0.9999936819076538
FL4425538,0.9999971389770508,2.8579427180375205e-06
FL4425539,1.742179119901266e-05,0.9999825954437256
FL4425540,0.00021694829047191888,0.9997830986976624
FL4425543,0.999983549118042,1.649611658649519e-05
FL4425545,0.9999961853027344,3.831772119156085e-06
FL4425547,0.03545420989394188,0.964545726776123
FL4425548,0.6935604214668274,0.3064395785331726
FL4425550,3.826219472102821e-05,0.9999617338180542
FL4425552,4.39232417193125e-06,0.9999955892562866
FL4425554,2.5657266178313876e-06,0.9999973773956299
FL4425556,7.11401880835183e-05,0.9999288320541382
FL4425558,8.727647582418285e-06,0.9999912977218628
FL4425560,1.8753285985440016e-05,0.9999812841415405
FL4425562,0.0021437674295157194,0.9978561997413635
FL4425563,0.0007494828314520419,0.9992504715919495
FL4425566,1.838853677327279e-05,0.9999816417694092
FL4425567,0.24759626388549805,0.752403736114502
FL4425711,0.999984622001648,1.532389796921052e-05
FL4425714,0.9999972581863403,2.7240998861088883e-06
FL4425716,1.0,2.1471038280651555e-08
FL4425717,0.999977707862854,2.2297455871012062e-05
FL4425719,0.999994158744812,5.8323544180893805e-06
FL4425720,0.9999507665634155,4.9249789299210533e-05
FL4425722,0.0015501463785767555,0.9984498023986816
FL4425724,0.5187644958496094,0.481235533952713
FL4425725,0.9644585847854614,0.03554147481918335
FL4425726,3.950024620280601e-06,0.9999960660934448
FL4425727,1.3838388440490235e-05,0.9999861717224121
FL4425728,0.00371234817430377,0.9962877035140991
FL4425729,0.005349656101316214,0.9946503043174744
FL4425730,4.116483250982128e-05,0.999958872795105
FL4425731,0.0058970642276108265,0.9941028952598572
FL4425732,0.008581403642892838,0.9914186000823975
FL4425733,0.20979104936122894,0.7902089953422546
FL4425734,0.002481496427208185,0.9975185394287109
FL4425735,0.2748855650424957,0.7251144051551819
FL4425736,0.0342135950922966,0.9657863974571228
FL4425737,9.57973679760471e-06,0.9999904632568359
FL4425738,5.243856321612839e-06,0.9999947547912598
FL4425739,0.1582496017217636,0.8417503833770752
FL4425740,0.0003079450107179582,0.9996920824050903
FL4425741,0.0002041897241724655,0.9997958540916443
FL4425742,1.43361637583439e-06,0.9999985694885254
FL4425743,1.499556901762844e-06,0.9999984502792358
FL4425744,6.244248993425572e-07,0.9999994039535522
FL4425745,0.013372790068387985,0.9866271615028381
FL4425746,0.04733891040086746,0.9526610970497131
FL4425747,0.010790455155074596,0.9892095923423767
FL4425748,0.00013393677363637835,0.9998660087585449
FL4425749,3.33312782458961e-05,0.9999666213989258
FL4425750,0.001271595829166472,0.998728334903717
FL4425751,3.6663238915934926e-06,0.9999963045120239
FL4425752,6.26299370196648e-05,0.9999374151229858
FL4425753,5.584273822023533e-06,0.9999943971633911
FL4425754,2.6217235244985204e-06,0.9999973773956299
FL4425755,0.05664532631635666,0.9433546662330627
FL4425756,0.10130421817302704,0.8986957669258118
FL4425757,3.7170241284911754e-06,0.9999963045120239
FL4425844,0.0009248656569980085,0.9990750551223755
FL4425845,5.005733783036703e-07,0.9999995231628418
FL4425846,6.48312834528042e-07,0.9999994039535522
FL4425847,1.621098135728971e-06,0.9999983310699463
FL4425848,9.859394367595087e-07,0.9999990463256836
FL4425849,1.748511113675022e-09,1.0
FL4425850,3.5794482933226845e-09,1.0
FL4425851,1.8369588872246823e-07,0.9999997615814209
FL4425852,6.6580554403117276e-09,1.0
FL4425853,9.252130257664248e-05,0.9999074935913086
FL4425854,2.4152977857738733e-05,0.9999758005142212
FL4425855,3.167521572322585e-05,0.9999682903289795
FL4425856,2.593483714008471e-06,0.9999973773956299
FL4425857,0.0656174048781395,0.9343825578689575
FL4425858,0.9999834299087524,1.655500818742439e-05
FL4425859,1.0969014851980319e-07,0.9999998807907104
FL4425860,4.462882841060889e-10,1.0
FL4425861,6.97656377113276e-11,1.0
FL4425862,5.500803126778919e-06,0.9999945163726807
FL4425863,2.0755825877460943e-11,1.0
FL4425864,4.5693873354122824e-14,1.0
FL4425865,5.317724038889082e-11,1.0
FL4425866,2.907442082228373e-12,1.0
FL4425867,6.132743237685645e-07,0.9999994039535522
FL4425917,3.402408026431658e-07,0.9999996423721313
FL4425919,1.5779436353113852e-06,0.9999984502792358
FL4425920,2.516540531516398e-09,1.0
FL4425921,6.895501947212779e-09,1.0
FL4425922,2.6356019589002244e-09,1.0
FL4425924,0.00011845812696265057,0.9998815059661865
FL4425926,7.801031074450293e-07,0.9999991655349731
FL4425927,0.0004098313220310956,0.9995902180671692
FL4425928,0.0001133826226578094,0.9998866319656372
FL4425929,1.2703243612577353e-07,0.9999998807907104
FL4425930,1.0976483281410765e-05,0.9999890327453613
FL4425931,2.768925241980469e-06,0.9999972581863403
FL4425932,5.149917114977143e-08,1.0
FL4425933,1.8522860045777634e-06,0.9999980926513672
FL4425934,1.0202091971223126e-06,0.999998927116394
FL4425935,3.6924407140759286e-06,0.9999963045120239
FL4425936,0.7362155914306641,0.2637844979763031
FL4425937,5.82965697049076e-07,0.9999994039535522
FL4425938,9.79596137540284e-09,1.0
FL4425939,4.736297398721945e-07,0.9999995231628418
FL4425940,5.9583549045783e-06,0.9999940395355225
FL4425941,2.8220940293977037e-05,0.9999717473983765
FL4425942,1.935245563799981e-08,1.0
FL4425943,2.587793801467342e-07,0.9999997615814209
FL4425944,1.1018028711617944e-09,1.0
FL4425945,1.0853196563687106e-08,1.0
FL4425946,5.263229104457423e-05,0.9999473094940186
FL4425947,1.7882841873984034e-08,1.0
FL4425948,3.4011875982287165e-08,1.0
FL4425949,5.3262358967742784e-09,1.0
FL4425950,1.2055950904255042e-08,1.0
FL4425951,1.6784730272334514e-09,1.0
FL4425952,0.0007057195762172341,0.9992942810058594
FL4425953,0.0002639140875544399,0.9997361302375793
FL4425954,1.9591437361299313e-09,1.0
FL4425955,6.800768233006238e-07,0.9999992847442627
FL4425956,1.8643324661837823e-09,1.0
FL4425957,3.8459815193681024e-11,1.0
FL4425958,0.0007669791812077165,0.9992330074310303
FL4425959,7.411509983512587e-08,0.9999998807907104
FL4425960,4.860374502868581e-08,1.0
FL4425961,1.802052777832852e-11,1.0
FL4425962,3.3204420901711273e-07,0.9999996423721313
FL4425963,0.00031781193683855236,0.9996821880340576
FL4426056,2.3178989067673683e-05,0.9999768733978271
FL4426059,8.677015217450901e-10,1.0
FL4426060,3.968042392443749e-07,0.9999996423721313
FL4426061,1.4280776667874306e-06,0.9999985694885254
FL4426062,0.0037429428193718195,0.9962570667266846
FL4426063,0.4459986388683319,0.5540013909339905
FL4426064,0.0008703139028511941,0.9991297125816345
